Page_Number,ROI,Column,Text_Line,Footnote_Text
10,ROI1,Col3,9品：15元,
10,ROI1,Col3,10品：30元,
10,ROI1,Col4,小茂青参军,
10,ROI1,Col4,出版社：北京人民,
10,ROI1,Col4,改编：集体,
10,ROI1,Col4,绘画：集体,
10,ROI1,Col4,73年6月1版1次60开,
10,ROI1,Col4,印数：未详定价：0.12元,
10,ROI1,Col4,市场交流价：,
10,ROI1,Col4,9品：15元,
10,ROI1,Col4,10品：25元,
10,ROI2,Col1,小铁头夺马记,
10,ROI2,Col1,出版社：江苏人民,
10,ROI2,Col1,改编：集体,
10,ROI2,Col1,绘画：聂秀功章茂连等,
10,ROI2,Col1,76年4月1版1次60开,
10,ROI2,Col1,印数：60万定价：0.15元,
10,ROI2,Col1,市场交流价：,
10,ROI2,Col1,9品：8元,
10,ROI2,Col1,10品：15元,
10,ROI2,Col2,小铁头夺马记,
10,ROI2,Col2,出版社：中国少年儿童,
10,ROI2,Col2,改编：郎梨,
10,ROI2,Col2,绘画：吴懋祥,
10,ROI2,Col2,83年7月1版1次64开,
10,ROI2,Col2,印数：未详定价：0.15元,
10,ROI2,Col2,市场交流价：,
10,ROI2,Col2,9品：8元,
10,ROI2,Col2,10品：15元,
10,ROI2,Col3,飞雪迎春,
10,ROI2,Col3,出版社：江西人民,
10,ROI2,Col3,改编：萍乡地方剧团,
10,ROI2,Col3,绘画：刘大春陈丹青,
10,ROI2,Col3,74年9月1版1次60开,
10,ROI2,Col3,印数：60万定价：0.10元,
10,ROI2,Col3,市场交流价：,
10,ROI2,Col3,9品：6元,
10,ROI2,Col3,10品：12元,
10,ROI2,Col4,飞雪迎春(上),
10,ROI2,Col4,出版社：上海人民,
10,ROI2,Col4,改编：黄奕加,
10,ROI2,Col4,绘画：聂秀出朱新昌等,
10,ROI2,Col4,76年5月1版1次64开,
10,ROI2,Col4,印数：未详定价：0.15元,
10,ROI2,Col4,市场交流价：,
10,ROI2,Col4,9品：10元,
10,ROI2,Col4,10品：18元,
10,FOOTNOTE,,,*该书仅出版上册。
11,ROI1,Col1,小英雄雨来,
11,ROI1,Col1,出版社：上海人民美术,
11,ROI1,Col1,改编：王渭山,
11,ROI1,Col1,绘画：余家乐,
11,ROI1,Col1,84年1月1版1次64开,
11,ROI1,Col1,市场交流价：,
11,ROI1,Col1,9品：8元,
11,ROI1,Col1,10品：15元,
11,ROI1,Col2,小英雄雨来(朝鲜文),
11,ROI1,Col2,出版社：辽宁人民,
11,ROI1,Col2,改编：张玉珊,
11,ROI1,Col2,绘画：王玉良等,
11,ROI1,Col2,79年4月1版1次64开,
11,ROI1,Col2,印数：0.84万定价：0.12元,
11,ROI1,Col2,市场交流价：,
11,ROI1,Col2,9品：25元,
11,ROI1,Col2,10品：40元,
11,ROI1,Col3,小英雄雨来,
11,ROI1,Col3,出版社：人民美术,
11,ROI1,Col3,改编：刘学三等,
11,ROI1,Col3,绘画：高宝生,
11,ROI1,Col3,74年8月1版1次64开,
11,ROI1,Col3,印数：180万定价：0.10元,
11,ROI1,Col3,市场交流价：,
11,ROI1,Col3,9品：10元,
11,ROI1,Col3,10品：25元,
11,ROI1,Col4,小柱头智送鸡毛信,
11,ROI1,Col4,出版社：河北人民,
11,ROI1,Col4,编文：郑聪魏,
11,ROI1,Col4,绘画：王怀骐,
11,ROI1,Col4,72年5月1版1次60开,
11,ROI1,Col4,印数：未详定价：0.11元,
11,ROI1,Col4,市场交流价：,
11,ROI1,Col4,9品：12元,
11,ROI1,Col4,10品：20元,
11,ROI2,Col1,山里红梅,
11,ROI2,Col1,出版社：江苏人民,
11,ROI2,Col1,改编：集体,
11,ROI2,Col1,绘画：李苇成,
11,ROI2,Col1,75年6月1版1次60开,
11,ROI2,Col1,印数：60万定价：0.09元,
11,ROI2,Col1,市场交流价：,
11,ROI2,Col1,9品：15元,
11,ROI2,Col1,10品：25元,
11,ROI2,Col2,山妹,
11,ROI2,Col2,出版社：上海人民,
11,ROI2,Col2,改编：徐明福,
11,ROI2,Col2,绘画：贺友直,
11,ROI2,Col2,75年11月1版1次64开,
11,ROI2,Col2,印数：未详 定价：0.07元,
11,ROI2,Col2,市场交流价：,
11,ROI2,Col2,9品：15元,
11,ROI2,Col2,10品：30元,
11,ROI2,Col3,三村的战斗,
11,ROI2,Col3,出版社：山东人民,
11,ROI2,Col3,改编：集体,
11,ROI2,Col3,绘画：集体,
11,ROI2,Col3,73年7月1版2次60开,
11,ROI2,Col3,印数：150万 定价：0.11元,
11,ROI2,Col3,市场交流价：,
11,ROI2,Col3,9品：10元,
11,ROI2,Col3,10品：20元,
11,ROI2,Col4,三进校门,
11,ROI2,Col4,出版社：上海人民,
11,ROI2,Col4,改编：集体,
11,ROI2,Col4,绘画：集体,
11,ROI2,Col4,71年12月1版1次60开,
11,ROI2,Col4,印数：未详定价：0.06元,
11,ROI2,Col4,市场交流价：,
11,ROI2,Col4,9品：25元,
11,ROI2,Col4,10品：45元,
11,FOOTNOTE,,,*该书版权页无定价。
12,ROI1,Col1,大寨战歌,
12,ROI1,Col1,出版社：上海人民,
12,ROI1,Col1,改编：集体,
12,ROI1,Col1,绘画：集体,
12,ROI1,Col1,73年7月1版1次60开,
12,ROI1,Col1,印数：50万定价：0.16元,
12,ROI1,Col1,市场交流价：,
12,ROI1,Col1,9品：100元,
12,ROI1,Col1,10品：300元,
12,ROI1,Col2,大战虎口岩,
12,ROI1,Col2,出版社：上海人民,
12,ROI1,Col2,改编：集体,
12,ROI1,Col2,绘画：集体,
12,ROI1,Col2,73年5月1版1次60开,
12,ROI1,Col2,印数：100万定价：0.10元,
12,ROI1,Col2,市场交流价：,
12,ROI1,Col2,9品：15元,
12,ROI1,Col2,10品：50元,
12,ROI1,Col3,大战“气老虎”,
12,ROI1,Col3,出版社：人民美术 28,
12,ROI1,Col3,编著：集体,
12,ROI1,Col3,绘画：集体,
12,ROI1,Col3,76年1月1版1次64开,
12,ROI1,Col3,印数：100万定价：0.12元,
12,ROI1,Col3,市场交流价：,
12,ROI1,Col3,9品：5元,
12,ROI1,Col3,10品：15元,
12,ROI1,Col4,大江飞渡,
12,ROI1,Col4,出版社：安徽人民美术,
12,ROI1,Col4,改编：集体,
12,ROI1,Col4,绘画：集体,
12,ROI1,Col4,73年5月1版2次60开,
12,ROI1,Col4,印数：未详定价：0.11元,
12,ROI1,Col4,市场交流价：,
12,ROI1,Col4,9品：15元,
12,ROI1,Col4,10品：25元,
12,ROI2,Col1,大虎和二虎,
12,ROI2,Col1,出版社：天津人民美术,
12,ROI2,Col1,改编：集体,
12,ROI2,Col1,绘画：华三川,
12,ROI2,Col1,73年2月1版1次60开,
12,ROI2,Col1,印数：未详定价：0.10元,
12,ROI2,Col1,市场交流价：,
12,ROI2,Col1,9品：60元,
12,ROI2,Col1,10品：120元,
12,ROI2,Col2,飞毛腿的故事,
12,ROI2,Col2,出版社：陕西人民,
12,ROI2,Col2,改编：周有恒,
12,ROI2,Col2,绘画：马林,
12,ROI2,Col2,75年1月1版2次60开,
12,ROI2,Col2,印数：45万定价：0.09元,
12,ROI2,Col2,市场交流价：,
12,ROI2,Col2,9品：15元,
12,ROI2,Col2,10品：30元,
12,ROI2,Col3,大橹的故事,
12,ROI2,Col3,出版社：上海人民,
12,ROI2,Col3,改编：蔡星耀,
12,ROI2,Col3,绘画：罗希贤,
12,ROI2,Col3,74年9月1版1次64开,
12,ROI2,Col3,印数：120万定价：0.10元,
12,ROI2,Col3,市场交流价：,
12,ROI2,Col3,9品：10元,
12,ROI2,Col3,10品：20元,
12,ROI2,Col4,飞车擒特,
12,ROI2,Col4,出版社：福建人民,
12,ROI2,Col4,改编：郑梦星,
12,ROI2,Col4,绘画：许志棍洪伟阔,
12,ROI2,Col4,75年5月1版1次60开,
12,ROI2,Col4,印数：未详定价：0.11元,
12,ROI2,Col4,市场交流价：,
12,ROI2,Col4,9品：15元,
12,ROI2,Col4,10品：25元,
13,ROI1,Col1,三防常识,
13,ROI1,Col1,出版社：甘肃人民,
13,ROI1,Col1,改编：集体,
13,ROI1,Col1,绘画：集体,
13,ROI1,Col1,73年5月1版1次64开,
13,ROI1,Col1,印数：50万定价：0.14元,
13,ROI1,Col1,市场交流价：,
13,ROI1,Col1,9品：60元,
13,ROI1,Col1,10品：120元,
13,ROI1,Col2,小爆破手,
13,ROI1,Col2,出版社：江苏人民,
13,ROI1,Col2,改编：李毓琦,
13,ROI1,Col2,绘画：聂秀功章茂连等,
13,ROI1,Col2,76年7月1版1次64开,
13,ROI1,Col2,印数：60万定价：0.09元,
13,ROI1,Col2,市场交流价：,
13,ROI1,Col2,9品：5元,
13,ROI1,Col2,10品：10元,
13,ROI1,Col3,小猪倌,
13,ROI1,Col3,出版社：山东人民,
13,ROI1,Col3,改编：集体,
13,ROI1,Col3,绘画：集体,
13,ROI1,Col3,75年5月1版1次64开,
13,ROI1,Col3,印数：50万定价：0.08元,
13,ROI1,Col3,市场交流价：,
13,ROI1,Col3,9品：5元,
13,ROI1,Col3,10品：10元,
13,ROI1,Col4,小兵东东,
13,ROI1,Col4,出版社：天津人民美术,
13,ROI1,Col4,改编：集体,
13,ROI1,Col4,绘画：李德波武新英等,
13,ROI1,Col4,75年3月1版2次64开,
13,ROI1,Col4,印数：未详定价：0.09元,
13,ROI1,Col4,市场交流价：,
13,ROI1,Col4,9品：8元,
13,ROI1,Col4,10品：15元,
13,ROI2,Col1,小鹰展翅,
13,ROI2,Col1,出版社：天津人民美术,
13,ROI2,Col1,改编：海力,
13,ROI2,Col1,绘画：集体,
13,ROI2,Col1,74年4月1版1次64开,
13,ROI2,Col1,印数：未详定价：0.09元,
13,ROI2,Col1,市场交流价：,
13,ROI2,Col1,9品：5元,
13,ROI2,Col1,10品：12元,
13,ROI2,Col2,7,
13,ROI2,Col2,小铜锣,
13,ROI2,Col2,出版社：天津人民美术,
13,ROI2,Col2,改编：张荣春,
13,ROI2,Col2,绘画：集体,
13,ROI2,Col2,74年4月1版1次64开,
13,ROI2,Col2,印数：未详定价：0.10元,
13,ROI2,Col2,市场交流价：,
13,ROI2,Col2,9品：5元,
13,ROI2,Col2,10品：10元,
13,ROI2,Col3,小龙学外语,
13,ROI2,Col3,出版社：天津人民美术,
13,ROI2,Col3,改编：集体,
13,ROI2,Col3,绘画：集体,
13,ROI2,Col3,73年2月1版1次60开,
13,ROI2,Col3,印数：未详定价：0.07元,
13,ROI2,Col3,市场交流价：,
13,ROI2,Col3,9品：20元,
13,ROI2,Col3,10品：50元,
13,ROI2,Col4,小猎手,
13,ROI2,Col4,出版社：黑龙江人民,
13,ROI2,Col4,改编：滕凤山,
13,ROI2,Col4,绘画：尹桂馥,
13,ROI2,Col4,75年8月1版1次64开,
13,ROI2,Col4,印数：55万定价：0.10元,
13,ROI2,Col4,市场交流价：,
13,ROI2,Col4,9品：8元,
13,ROI2,Col4,10品：15元,
14,ROI1,Col1,小红擒敌,
14,ROI1,Col1,出版社：江苏人民,
14,ROI1,Col1,改编：集体,
14,ROI1,Col1,绘画：集体,
14,ROI1,Col1,73年6月1版2次60开,
14,ROI1,Col1,印数：未详定价：0.07元,
14,ROI1,Col1,市场交流价：,
14,ROI1,Col1,9品：15元,
14,ROI1,Col1,10品：30元,
14,ROI1,Col2,小交通海生,
14,ROI1,Col2,出版社：广东人民 K,
14,ROI1,Col2,改编：阮立威等,
14,ROI1,Col2,绘画：陈福耀,
14,ROI1,Col2,75年1月1版1次60开,
14,ROI1,Col2,印数：未详定价：0.13元,
14,ROI1,Col2,市场交流价：,
14,ROI1,Col2,9品：15元,
14,ROI1,Col2,10品：25元,
14,ROI1,Col3,小鳗,
14,ROI1,Col3,出版社：浙江人民,
14,ROI1,Col3,改编：马立,
14,ROI1,Col3,绘画：马开达王泽焕,
14,ROI1,Col3,74年12月1版1次60开,
14,ROI1,Col3,印数：80万定价：0.08元,
14,ROI1,Col3,市场交流价：,
14,ROI1,Col3,9品：10元,
14,ROI1,Col3,10品：30元,
14,ROI1,Col4,小英雄阮友充,
14,ROI1,Col4,出版社：河北人民,
14,ROI1,Col4,改编：秘自义,
14,ROI1,Col4,绘画：尹庆芳,
14,ROI1,Col4,72年5月1版1次60开,
14,ROI1,Col4,印数：未详定价：0.05元,
14,ROI1,Col4,市场交流价：,
14,ROI1,Col4,9品：20元,
14,ROI1,Col4,10品：35元,
14,ROI2,Col1,6,
14,ROI2,Col1,小雁齐飞,
14,ROI2,Col1,出版社：上海人民,
14,ROI2,Col1,改编：甘礼乐,
14,ROI2,Col1,绘画：毛用坤,
14,ROI2,Col1,72年9月新1版1次60开,
14,ROI2,Col1,印数：未详定价：0.10元,
14,ROI2,Col1,市场交流价：,
14,ROI2,Col1,9品：25元,
14,ROI2,Col1,10品：50元,
14,ROI2,Col2,小雄鹰,
14,ROI2,Col2,出版社：甘肃人民,
14,ROI2,Col2,改编：李玉福,
14,ROI2,Col2,绘画：宋武征李鼎元,
14,ROI2,Col2,73年10月1版2次60开,
14,ROI2,Col2,印数：35万定价：0.13元,
14,ROI2,Col2,市场交流价：,
14,ROI2,Col2,9品：20元,
14,ROI2,Col2,10品：35元,
14,ROI2,Col3,小旅客,
14,ROI2,Col3,出版社：浙江人民,
14,ROI2,Col3,改编：江涛,
14,ROI2,Col3,绘画：徐屏林亦香,
14,ROI2,Col3,75年5月1版2次60开,
14,ROI2,Col3,印数：60万定价：0.08元,
14,ROI2,Col3,市场交流价：,
14,ROI2,Col3,9品：8元,
14,ROI2,Col3,10品：15元,
14,ROI2,Col4,小保管上任,
14,ROI2,Col4,出版社：江西人民,
14,ROI2,Col4,改编：吴有汉,
14,ROI2,Col4,绘画：刘小玄,
14,ROI2,Col4,74年1月1版1次60开,
14,ROI2,Col4,印数：15万定价：0.10元,
14,ROI2,Col4,市场交流价：,
14,ROI2,Col4,9品：20元,
14,ROI2,Col4,10品：35元,
15,ROI1,Col1,小刀会,
15,ROI1,Col1,出版社：上海人民,
15,ROI1,Col1,改编：集体,
15,ROI1,Col1,绘画：赵宏本王亦秋,
15,ROI1,Col1,74年11月1版1次60开,
15,ROI1,Col1,印数：80万定价：0.17元,
15,ROI1,Col1,市场交流价：,
15,ROI1,Col1,9品：150元,
15,ROI1,Col1,10品：400元,
15,ROI1,Col2,小英雄谢荣策,
15,ROI1,Col2,出版社：辽宁人民,
15,ROI1,Col2,改编：集体,
15,ROI1,Col2,绘画：集体,
15,ROI1,Col2,72年3月1版1次60开,
15,ROI1,Col2,印数：未详定价：0.12元,
15,ROI1,Col2,市场交流价：,
15,ROI1,Col2,9品：40元,
15,ROI1,Col2,10品：80元,
15,ROI1,Col3,女闯将,
15,ROI1,Col3,出版社：山西人民,
15,ROI1,Col3,改编：李松年等,
15,ROI1,Col3,绘画：集体,
15,ROI1,Col3,76年12月1版1次64开,
15,ROI1,Col3,印数：7.05万定价：0.12元,
15,ROI1,Col3,市场交流价：,
15,ROI1,Col3,9品：8元,
15,ROI1,Col3,10品：15元,
15,ROI1,Col4,女队长,
15,ROI1,Col4,出版社：天津人民美术,
15,ROI1,Col4,改编：石坚,
15,ROI1,Col4,绘画：王建,
15,ROI1,Col4,77年7月1版1次60开,
15,ROI1,Col4,印数：未详定价：0.09元,
15,ROI1,Col4,市场交流价：,
15,ROI1,Col4,9品：10元,
15,ROI1,Col4,10品：18元,
15,ROI2,Col1,女清洁工,
15,ROI2,Col1,出版社：上海人民,
15,ROI2,Col1,改编：丁峰,
15,ROI2,Col1,绘画：邓泰和,
15,ROI2,Col1,76年3月1版1次64开,
15,ROI2,Col1,印数：未详定价：0.09元,
15,ROI2,Col1,市场交流价：,
15,ROI2,Col1,9品：8元,
15,ROI2,Col1,10品：15元,
15,ROI2,Col2,女矿工,
15,ROI2,Col2,出版社：黑龙江人民,
15,ROI2,Col2,改编：集体,
15,ROI2,Col2,绘画：曲新元常青儒,
15,ROI2,Col2,75年10月1版1次64开,
15,ROI2,Col2,印数：30万定价：0.07元,
15,ROI2,Col2,市场交流价：,
15,ROI2,Col2,9品：5元,
15,ROI2,Col2,10品：10元,
15,ROI2,Col3,女装卸工,
15,ROI2,Col3,出版社：天津人民美术,
15,ROI2,Col3,改编：集体,
15,ROI2,Col3,绘画：集体,
15,ROI2,Col3,73年5月1版1次60开,
15,ROI2,Col3,印数：未详定价：0.10元,
15,ROI2,Col3,市场交流价：,
15,ROI2,Col3,9品：15元,
15,ROI2,Col3,10品：25元,
15,ROI2,Col4,飞鹰崖,
15,ROI2,Col4,出版社：广东人民,
15,ROI2,Col4,改编：集体,
15,ROI2,Col4,绘画：集体,
15,ROI2,Col4,75年1月1版1次60开,
15,ROI2,Col4,印数：未详定价：0.20元,
15,ROI2,Col4,市场交流价：,
15,ROI2,Col4,9品：40元,
15,ROI2,Col4,10品：80元,
16,ROI1,Col1,孔老二罪恶的一生,
16,ROI1,Col1,出版社：上海人民,
16,ROI1,Col1,改编：萧甘,
16,ROI1,Col1,绘画：顾炳鑫贺友直,
16,ROI1,Col1,74年6月1版1次60开,
16,ROI1,Col1,印数：250万定价：0.09元,
16,ROI1,Col1,市场交流价：,
16,ROI1,Col1,9品：80元,
16,ROI1,Col1,10品：200元,
16,ROI1,Col2,门合,
16,ROI1,Col2,出版社：上海市出版革命组,
16,ROI1,Col2,改编：集体,
16,ROI1,Col2,绘画：集体,
16,ROI1,Col2,70年7月1版1次60开,
16,ROI1,Col2,印数：未详定价：0.14元,
16,ROI1,Col2,市场交流价：,
16,ROI1,Col2,9品：80元,
16,ROI1,Col2,10品：200元,
16,ROI1,Col3,门合,
16,ROI1,Col3,出版社：浙江人民,
16,ROI1,Col3,改编：集体,
16,ROI1,Col3,绘画：集体,
16,ROI1,Col3,68年7月1版1次60开,
16,ROI1,Col3,印数：20万定价：0.10元,
16,ROI1,Col3,市场交流：,
16,ROI1,Col3,9品：350元,
16,ROI1,Col3,10品：900元,
16,ROI1,Col4,于家沟的怒火,
16,ROI1,Col4,出版社：吉林人民,
16,ROI1,Col4,改编：集体,
16,ROI1,Col4,绘画：集体,
16,ROI1,Col4,74年7月1版1次64开,
16,ROI1,Col4,印数：160万定价：0.09元,
16,ROI1,Col4,市场交流价：,
16,ROI1,Col4,9品：15元,
16,ROI1,Col4,10品：30元,
16,ROI2,Col1,小砍刀(上下),
16,ROI2,Col1,出版社：天津人民美术,
16,ROI2,Col1,改编：集体,
16,ROI2,Col1,绘画：尚 扬 陈贻福,
16,ROI2,Col1,73年8月1版1次60开,
16,ROI2,Col1,印数：65万定价：0.13元,
16,ROI2,Col1,市场交流价：,
16,ROI2,Col1,9品：50元,
16,ROI2,Col1,10品：100元,
16,ROI2,Col2,上学之前,
16,ROI2,Col2,出版社：天津人民美术,
16,ROI2,Col2,改编：集体,
16,ROI2,Col2,绘画：集体,
16,ROI2,Col2,73年4月1版1次60开,
16,ROI2,Col2,印数：未详定价：0.10元,
16,ROI2,Col2,市场交流价：,
16,ROI2,Col2,9品：25元,
16,ROI2,Col2,10品：50元,
16,ROI2,Col3,山村女教师,
16,ROI2,Col3,出版社：福建人民,
16,ROI2,Col3,改编：黄元德黄奕阳,
16,ROI2,Col3,绘画：林俊龙 王振裕,
16,ROI2,Col3,77年12月1版1次60开,
16,ROI2,Col3,印数：未详定价：0.13元,
16,ROI2,Col3,市场交流价：,
16,ROI2,Col3,9品：25元,
16,ROI2,Col3,10品：40元,
16,ROI2,Col4,广阔天地炼红心,
16,ROI2,Col4,出版社：上海人民,
16,ROI2,Col4,改编：集体,
16,ROI2,Col4,绘画：集体,
16,ROI2,Col4,71年11月1版1次60开,
16,ROI2,Col4,印数：100万定价：0.09元,
16,ROI2,Col4,市场交流价：,
16,ROI2,Col4,9品：30元,
16,ROI2,Col4,10品：100元,
17,ROI1,Col1,小莲子,
17,ROI1,Col1,出版社：中国少年儿童,
17,ROI1,Col1,改编：戈令,
17,ROI1,Col1,绘画：杜滋龄,
17,ROI1,Col1,83年7月1版1次64开,
17,ROI1,Col1,印数：未详定价：0.11元,
17,ROI1,Col1,市场交流价：,
17,ROI1,Col1,9品：8元,
17,ROI1,Col1,10品：15元,
17,ROI1,Col2,小筏夫,
17,ROI1,Col2,出版社：福建人民,
17,ROI1,Col2,改编：水泓,
17,ROI1,Col2,绘画：周长春,
17,ROI1,Col2,83年11月1版1次64开,
17,ROI1,Col2,印数：16.85万定价：0.15元,
17,ROI1,Col2,市场交流价：,
17,ROI1,Col2,9品：5元,
17,ROI1,Col2,10品：8元,
17,ROI1,Col3,小筏夫,
17,ROI1,Col3,出版社：上海人民,
17,ROI1,Col3,改编：钱晓刚,
17,ROI1,Col3,绘画：陈全胜,
17,ROI1,Col3,75年9月1版1次64开,
17,ROI1,Col3,印数：未详定价：0.10元,
17,ROI1,Col3,市场交流价：,
17,ROI1,Col3,9品：8元,
17,ROI1,Col3,10品：15元,
17,ROI1,Col4,小萝卜头,
17,ROI1,Col4,出版社：上海人民美术,
17,ROI1,Col4,改编：吴其柔,
17,ROI1,Col4,绘画：罗盘,
17,ROI1,Col4,85年3月1版1次64开,
17,ROI1,Col4,印数：15.8万定价：0.17元,
17,ROI1,Col4,市场交流价：,
17,ROI1,Col4,9品：10元,
17,ROI1,Col4,10品：25元,
17,ROI2,Col1,小歌仙,
17,ROI2,Col1,出版社：浙江少年儿童,
17,ROI2,Col1,改编：吴翕斌,
17,ROI2,Col1,绘画：洪月明,
17,ROI2,Col1,85年1月1版1次64开,
17,ROI2,Col1,印数：18.8万定价：0.16元,
17,ROI2,Col1,市场交流价：,
17,ROI2,Col1,9品：5元,
17,ROI2,Col1,10品：8元,
17,ROI2,Col2,小金马的故事,
17,ROI2,Col2,出版社：内蒙古人民,
17,ROI2,Col2,改编：张乃仁,
17,ROI2,Col2,绘画：孙永印苏新平,
17,ROI2,Col2,78年7月1版1次64开,
17,ROI2,Col2,印数：30.04万定价：0.13元,
17,ROI2,Col2,市场交流价：,
17,ROI2,Col2,9品：5元,
17,ROI2,Col2,10品：10元,
17,ROI2,Col3,小砰砣,
17,ROI2,Col3,出版社：江苏人民,
17,ROI2,Col3,改编：华士明,
17,ROI2,Col3,绘画：苏立群,
17,ROI2,Col3,77年2月1版1次64开,
17,ROI2,Col3,印数：30万定价：0.10元,
17,ROI2,Col3,市场交流价：,
17,ROI2,Col3,9品：8元,
17,ROI2,Col3,10品：15元,
17,ROI2,Col4,小英雄张锦辉,
17,ROI2,Col4,出版社：福建人民,
17,ROI2,Col4,改编：赖平等,
17,ROI2,Col4,绘画：俞梦彦,
17,ROI2,Col4,84年10月1版1次64开,
17,ROI2,Col4,印数：15.876万定价：0.18元,
17,ROI2,Col4,市场交流价：,
17,ROI2,Col4,9品：8元,
17,ROI2,Col4,10品：15元,
18,ROI1,Col1,小铁道游击队员,
18,ROI1,Col1,出版社：辽宁美术,
18,ROI1,Col1,改编：彦芳,
18,ROI1,Col1,绘画：张洪文,
18,ROI1,Col1,85年1月1版1次64开,
18,ROI1,Col1,印数：47.9万定价：0.30元,
18,ROI1,Col1,市场交流价：,
18,ROI1,Col1,9品：10元,
18,ROI1,Col1,10品：20元,
18,ROI1,Col2,小铁道游击队员,
18,ROI1,Col2,出版社：安徽人民,
18,ROI1,Col2,改编：毛亮英,
18,ROI1,Col2,绘画：蔡世明武忠平,
18,ROI1,Col2,84年3月1版1次64开,
18,ROI1,Col2,印数：50万定价：0.20元,
18,ROI1,Col2,市场交流价：,
18,ROI1,Col2,9品：8元,
18,ROI1,Col2,10品：15元,
18,ROI1,Col3,小铁道游击队员,
18,ROI1,Col3,出版社：浙江人民美术,
18,ROI1,Col3,改编：范成璋,
18,ROI1,Col3,绘画：池长尧,
18,ROI1,Col3,84年6月1版1次64开,
18,ROI1,Col3,印数：52万定价：0.21元,
18,ROI1,Col3,市场交流价：,
18,ROI1,Col3,9品：10元,
18,ROI1,Col3,10品：20元,
18,ROI1,Col4,小铁道游击队员,
18,ROI1,Col4,出版社：吉林人民,
18,ROI1,Col4,改编：李遵义,
18,ROI1,Col4,绘画：刘昌吉,
18,ROI1,Col4,83年3月1版1次64开,
18,ROI1,Col4,印数：31.345万定价：0.15元,
18,ROI1,Col4,市场交流价：,
18,ROI1,Col4,9品：8元,
18,ROI1,Col4,10品：15元,
18,ROI2,Col1,2,
18,ROI2,Col1,。 小游击队员,
18,ROI2,Col1,出版社：天津人民美术,
18,ROI2,Col1,改编：未详,
18,ROI2,Col1,绘画：董洪元,
18,ROI2,Col1,73年10月2版1次60开,
18,ROI2,Col1,印数：未详定价：0.22元,
18,ROI2,Col1,市场交流价：,
18,ROI2,Col1,9品：150元,
18,ROI2,Col1,10品：400元,
18,ROI2,Col2,小游击队员柳小猛,
18,ROI2,Col2,出版社：天津人民美术,
18,ROI2,Col2,改编：未详,
18,ROI2,Col2,绘画：未详,
18,ROI2,Col2,72年10月1版1次60开,
18,ROI2,Col2,印数：未详定价：0.11元,
18,ROI2,Col2,市场交流价：,
18,ROI2,Col2,9品：80元,
18,ROI2,Col2,10品：200元,
18,ROI2,Col3,小游击队员石星,
18,ROI2,Col3,出版社：辽宁美术,
18,ROI2,Col3,改编：曹积三,
18,ROI2,Col3,绘画：张成思,
18,ROI2,Col3,80年4月1版1次64开,
18,ROI2,Col3,印数：143万 定价：0.12元,
18,ROI2,Col3,市场交流价：,
18,ROI2,Col3,9品：10元,
18,ROI2,Col3,10品：20元,
18,ROI2,Col4,于无声处,
18,ROI2,Col4,出版社：上海人民美术,
18,ROI2,Col4,改编：丁扬,
18,ROI2,Col4,绘画：赵仁年 罗希贤,
18,ROI2,Col4,79年1月1版1次64开,
18,ROI2,Col4,印数：30万定价：0.13元,
18,ROI2,Col4,市场交流价：,
18,ROI2,Col4,9品：20元,
18,ROI2,Col4,10品：35元,
19,ROI1,Col1,小山娃,
19,ROI1,Col1,出版社：人民美术,
19,ROI1,Col1,改编：何溶,
19,ROI1,Col1,绘画：关景宇赵宝林,
19,ROI1,Col1,76年10月1版1次64开,
19,ROI1,Col1,印数：102万定价：0.08元,
19,ROI1,Col1,市场交流价：,
19,ROI1,Col1,9品：20元（上下）,
19,ROI1,Col1,10品：30元,
19,ROI1,Col2,山菊花(上下),
19,ROI1,Col2,出版社：吉林人民,
19,ROI1,Col2,改编：鲁连文,
19,ROI1,Col2,绘画：刘凤山,
19,ROI1,Col2,82年7月1版1次64开,
19,ROI1,Col2,印数：59.2万定价：0.17元,
19,ROI1,Col2,市场交流价：,
19,ROI1,Col2,9品：20元（上下）,
19,ROI1,Col2,10品：30元,
19,ROI1,Col3,山菊花(上下),
19,ROI1,Col3,出版社：天津人民美术,
19,ROI1,Col3,改编：孙仲晓,
19,ROI1,Col3,绘画：王启民袁大仪,
19,ROI1,Col3,82年8月1版1次64开,
19,ROI1,Col3,印数：48.1万定价：0.21元,
19,ROI1,Col3,市场交流价：,
19,ROI1,Col3,9品：20元（上下）,
19,ROI1,Col3,10品：30元,
19,ROI1,Col4,哈默博士的奇迹,
19,ROI1,Col4,出版社：辽宁美术,
19,ROI1,Col4,改编：金国芜等,
19,ROI1,Col4,绘画：徐锡林,
19,ROI1,Col4,90年2月1版1次64开,
19,ROI1,Col4,印数：未详定价：1.40元,
19,ROI1,Col4,市场交流价：,
