Title,Title_Core,Title_Extra,Author,Author_Core,Author_Extra,Author_1,Author_Core_1,Author_Role_1,Author_2,Author_Core_2,Author_Role_2,Author_3,Author_Core_3,Author_Role_3,Author_4,Author_Core_4,Author_Role_4,Author_5,Author_Core_5,Author_Role_5,Author_6,Author_Core_6,Author_Role_6,Publisher,Publisher_1,Publisher_2,Publisher_Location,Publication_Month,Year,Edition,Format（开本）,Print_Run,Price[元],Market_Exchange_price_9品[元],Market_Exchange_Price_10品[元],Source,Category/Chapter,Footnotes,Comments,Original_OCR_Data,OCR_Process
祖国啊母亲,祖国啊母亲,,,,,,,,,,,,,,,,,,,,,,,天津人民美术,天津人民美术,,天津,11,1977,1版1次,60,,,15,30,Ref002:303,电影版：战争题材,,,,Gemini 3 Flash
祖国啊母亲,祖国啊母亲,,,,,,,,,,,,,,,,,,,,,,,上海人民美术,上海人民美术,,上海,4,1978,1版1次,64,,,15,30,Ref002:303,电影版：战争题材,,,,Gemini 3 Flash
自豪吧，母亲!,自豪吧，母亲!,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,6,1981,1版1次,60,,,10,20,Ref002:303,电影版：战争题材,,,,Gemini 3 Flash
难忘的战斗,难忘的战斗,,,,,,,,,,,,,,,,,,,,,,,上海人民,上海人民,,上海,7,1977,1版1次,64,,,30,80,Ref002:303,电影版：战争题材,,,,Gemini 3 Flash
红日,红日,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,12,1978,2版1次,64,,,20,40,Ref002:303,电影版：战争题材,,,,Gemini 3 Flash
渡江侦察记,渡江侦察记,,,,,,,,,,,,,,,,,,,,,,,上海人民美术,上海人民美术,,上海,6,1975,1版1次,64,,,50,150,Ref002:303,电影版：战争题材,,,,Gemini 3 Flash
霓红灯下的哨兵,霓红灯下的哨兵,,,,,,,,,,,,,,,,,,,,,,,上海人民美术,上海人民美术,,上海,5,1979,2版3次,64,,,10,20,Ref002:303,电影版：战争题材,,,,Gemini 3 Flash
解放石家庄,解放石家庄,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,6,1982,1版1次,64,,,10,20,Ref002:303,电影版：战争题材,,,,Gemini 3 Flash
苦菜花,苦菜花,,,,,,,,,,,,,,,,,,,,,,,上海人民美术,上海人民美术,,上海,7,1978,1版1次,64,,,15,40,Ref002:303,电影版：战争题材,,,,Gemini 3 Flash
兵临城下,兵临城下,,,,,,,,,,,,,,,,,,,,,,,上海人民美术,上海人民美术,,上海,2,1980,1版1次,64,,,10,30,Ref002:303,电影版：战争题材,,,,Gemini 3 Flash
黄英姑,黄英姑,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,12,1981,1版1次,64,,,5,15,Ref002:303,电影版：战争题材,,,,Gemini 3 Flash
小八路,小八路,,,,,,,,,,,,,,,,,,,,,,,上海人民,上海人民,,上海,2,1975,1版1次,64,,,10,20,Ref002:303,电影版：战争题材,,,,Gemini 3 Flash
闪闪的红星,闪闪的红星,,,,,,,,,,,,,,,,,,,,,,,天津人民美术,天津人民美术,,天津,1,1975,1版1次,60,,,25,50,Ref002:304,电影版：战争题材,,,,Gemini 3 Flash
闪闪的红星,闪闪的红星,,,,,,,,,,,,,,,,,,,,,,,人民美术,人民美术,,,9,1975,1版1次,60,,,30,60,Ref002:304,电影版：战争题材,,,,Gemini 3 Flash
洪湖赤卫队,洪湖赤卫队,,,,,,,,,,,,,,,,,,,,,,,上海人民,上海人民,,上海,9,1977,1版1次,64,,,30,60,Ref002:304,电影版：战争题材,,,,Gemini 3 Flash
洪湖赤卫队,洪湖赤卫队,,,,,,,,,,,,,,,,,,,,,,,天津人民美术,天津人民美术,,天津,8,1977,1版1次,60,,,20,45,Ref002:304,电影版：战争题材,,,,Gemini 3 Flash
小号手,小号手,,,,,,,,,,,,,,,,,,,,,,,上海人民,上海人民,,上海,6,1974,1版1次,60,,,10,30,Ref002:304,电影版：战争题材,,,,Gemini 3 Flash
奸细,奸细,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,4,1979,1版1次,60,,,5,10,Ref002:304,电影版：战争题材,,,,Gemini 3 Flash
归心似箭,归心似箭,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,8,1980,1版1次,60,,,10,20,Ref002:304,电影版：战争题材,,,,Gemini 3 Flash
大渡河,大渡河,,,,,,,,,,,,,,,,,,,,,,,天津人民美术,天津人民美术,,天津,10,1980,1版1次,60,,,20,40,Ref002:304,电影版：战争题材,,,,Gemini 3 Flash
上甘岭,上甘岭,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,10,1982,1版1次,60,,,30,60,Ref002:304,电影版：战争题材,,,,Gemini 3 Flash
一个美国飞行员,一个美国飞行员,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,3,1981,1版1次,60,,,8,15,Ref002:304,电影版：战争题材,,,,Gemini 3 Flash
小兵张嘎,小兵张嘎,,,,,,,,,,,,,,,,,,,,,,,人民美术,人民美术,,,11,1977,1版1次,60,,,25,50,Ref002:304,电影版：战争题材,,,,Gemini 3 Flash
两个小八路,两个小八路,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,1,1979,1版1次,60,,,15,30,Ref002:304,电影版：战争题材,,,,Gemini 3 Flash
曙光,曙光,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,3,1980,1版2次,60,,,10,20,Ref002:304,电影版：战争题材,,,,Gemini 3 Flash
啊!摇篮,啊!摇篮,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,9,1980,1版1次,60,,,15,30,Ref002:304,电影版：战争题材,,,,Gemini 3 Flash
柳堡的故事,柳堡的故事,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,8,1982,2版1次,60,,,25,60,Ref002:304,电影版：战争题材,,,,Gemini 3 Flash
十天,十天,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,9,1980,1版1次,60,,,10,30,Ref002:304,电影版：战争题材,,,,Gemini 3 Flash
大橹的故事,大橹的故事,,,,,,,,,,,,,,,,,,,,,,,上海人民美术,上海人民美术,,上海,6,1978,1版1次,64,,,5,10,Ref002:305,电影版：反特题材,,,,Gemini 3 Flash
黑三角,黑三角,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,12,1978,1版1次,64,,,10,25,Ref002:305,电影版：反特题材,,,,Gemini 3 Flash
"开枪,为他送行!","开枪,为他送行!",,,,,,,,,,,,,,,,,,,,,,,上海人民美术,上海人民美术,,上海,10,1983,1版1次,64,,,8,15,Ref002:305,电影版：反特题材,,,,Gemini 3 Flash
跟踪追击,跟踪追击,,,,,,,,,,,,,,,,,,,,,,,江苏人民,江苏人民,,南京,6,1978,1版1次,64,,,15,40,Ref002:305,电影版：反特题材,,,,Gemini 3 Flash
小城春秋,小城春秋,,,,,,,,,,,,,,,,,,,,,,,江苏人民,江苏人民,,南京,2,1982,1版1次,64,,,15,30,Ref002:305,电影版：反特题材,,,,Gemini 3 Flash
保密局的枪声,保密局的枪声,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,10,1979,1版1次,60,,,15,30,Ref002:305,电影版：反特题材,,,,Gemini 3 Flash
保密局的枪声,保密局的枪声,,,,,,,,,,,,,,,,,,,,,,,天津人民美术,天津人民美术,,天津,8,1979,1版1次,60,,,20,30,Ref002:305,电影版：反特题材,,,,Gemini 3 Flash
51号兵站,51号兵站,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,10,1979,1版1次,60,,,15,40,Ref002:305,电影版：反特题材,,,,Gemini 3 Flash
冰山上的来客,冰山上的来客,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,1,1979,2版1次,60,,,20,50,Ref002:305,电影版：反特题材,,,,Gemini 3 Flash
野火春风斗古城,野火春风斗古城,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,9,1981,1版1次,60,,,20,40,Ref002:305,电影版：反特题材,,,,Gemini 3 Flash
地下尖兵,地下尖兵,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,11,1981,1版1次,60,,,10,30,Ref002:305,电影版：反特题材,,,,Gemini 3 Flash
405谋杀案,405谋杀案,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,8,1980,1版1次,60,,,10,20,Ref002:305,电影版：反特题材,,,,Gemini 3 Flash
东港谍影,东港谍影,,,,,,,,,,,,,,,,,,,,,,,中国电影,中国电影,,北京,6,1979,1版1次,60,,,15,30,Ref002:305,电影版：反特题材,,,,Gemini 3 Flash
烈火中永生,烈火中永生,,,,,,,,,,,,,,,,,,,,,,,人民美术,人民美术,,,12,1978,1版1次,60,,,10,40,Ref002:305,电影版：反特题材,,,,Gemini 3 Flash
