Title,Title_Core,Title_Extra,Author,Author_Core,Author_Extra,Author_1,Author_Core_1,Author_Role_1,Author_2,Author_Core_2,Author_Role_2,Author_3,Author_Core_3,Author_Role_3,Author_4,Author_Core_4,Author_Role_4,Author_5,Author_Core_5,Author_Role_5,Author_6,Author_Core_6,Author_Role_6,Author_7,Author_Core_7,Author_Role_7,Publisher,Publisher_Location,Publication_Month,Year,Format,Print_Run,Page_Count,Additional_Info,Editorial_Comments,Source,Price,
党员的手,党员的手,,吕远著文、顾乃琛绘,吕远著文、顾乃琛绘,,吕远著文,吕远,著文,顾乃琛绘,顾乃琛,绘,,,,,,,,,,,,,,,,江苏文艺,,,1960,60,,,,,Ref004: 356,0.1,
借锄头,借锄头,,屈泥改编、熊明曦画,屈泥改编、熊明曦画,,屈泥改编,屈泥,改编,熊明曦画,熊明曦,画,,,,,,,,,,,,,,,,江苏文艺,,,1960,60,15,,,Flagged_Author_Core_(n)=1,Ref004: 356,0.07,
秦起,秦起,,孙剑影改编、施琦平画,孙剑影改编、施琦平画,,孙剑影改编,孙剑影,改编,施琦平画,施琦平,画,,,,,,,,,,,,,,,,江苏文艺,,,1960,60,5,,,,Ref004: 356,0.14,
铁骑破敌阵,铁骑破敌阵,,赵光涛,赵光涛,,赵光涛,赵光涛,,,,,,,,,,,,,,,,,,,,江苏文艺,,,1960,60,10,,,,Ref004: 356,0.1,
婆媳之间,婆媳之间,,江苏文艺出版社改编、杨云华、蒋荣先绘,江苏文艺出版社改编、杨云华、蒋荣先绘,,江苏文艺出版社改编,江苏文艺出版社,改编,杨云华,杨云华,,蒋荣先绘,蒋荣先,绘,,,,,,,,,,,,,江苏文艺,,,1960,60,15,,,,Ref004: 356,0.07,
惊涛骇浪,惊涛骇浪,,金梅芬改编、包泉深、倪左音绘,金梅芬改编、包泉深、倪左音绘,,金梅芬改编,金梅芬,改编,包泉深,包泉深,,倪左音绘,倪左音,绘,,,,,,,,,,,,,江苏文艺,,,1960,60,10,,,,Ref004: 356,0.11,
新的家庭,新的家庭,,江苏文艺出版社改编、梅云绘,江苏文艺出版社改编、梅云绘,,江苏文艺出版社改编,江苏文艺出版社,改编,梅云绘,梅云,绘,,,,,,,,,,,,,,,,江苏文艺,,,1960,60,15,,,,Ref004: 356,0.07,
新的风格,新的风格,,曾传矩改编、黄丕谟绘,曾传矩改编、黄丕谟绘,,曾传矩改编,曾传矩,改编,黄丕谟绘,黄丕谟,绘,,,,,,,,,,,,,,,,江苏文艺,,,1960,60,3.2,,,,Ref004: 356,0.13,
新来的列兵,新来的列兵,,李岫改编、张载绘,李岫改编、张载绘,,李岫改编,李岫,改编,张载绘,张载,绘,,,,,,,,,,,,,,,,江苏文艺,,,1960,60,,,,Flagged_Author_Core_(n)=1,Ref004: 356,0.07,
感动了他,感动了他,,张家珩改编、黄笑红绘,张家珩改编、黄笑红绘,,张家珩改编,张家珩,改编,黄笑红绘,黄笑红,绘,,,,,,,,,,,,,,,,江苏文艺,,1,1960,60,82,,,,Ref004: 356,0.1,
樊梨花点兵,樊梨花点兵,,元阜改编、江苏省淮海剧团演出、江苏文艺出版社摄影,元阜改编、江苏省淮海剧团演出、江苏文艺出版社摄影,,元阜改编,元阜,改编,江苏省淮海剧团演出,江苏省淮海剧团,演出,江苏文艺出版社摄影,江苏文艺出版社,摄影,,,,,,,,,,,,,江苏文艺,,,1960,60,51,,,Flagged_Author_Core_(n)=1,Ref004: 356,0.21,
戴上光荣花,戴上光荣花,,吴冰改编、周智光绘,吴冰改编、周智光绘,,吴冰改编,吴冰,改编,周智光绘,周智光,绘,,,,,,,,,,,,,,,,江苏文艺,,,1960,60,100,,,Flagged_Author_Core_(n)=1,Ref004: 356,0.08,
推广普通话的一面红旗,推广普通话的一面红旗,,吴家麒编文、谢学礼作画,吴家麒编文、谢学礼作画,,吴家麒编文,吴家麒,编文,谢学礼作画,谢学礼,作画,,,,,,,,,,,,,,,,徐州人民,,3,1960,60,,,,,Ref004: 356,0.33,
八十二烈士,八十二烈士,,李广涛原著、孙吉昌绘,李广涛原著、孙吉昌绘,,李广涛原著,李广涛,原著,孙吉昌绘,孙吉昌,绘,,,,,,,,,,,,,,,,淮阴人民,,1,1960,60,,,,,Ref004: 356,0.13,
盐碱荡变米仓,盐碱荡变米仓,,中共阜宁县委宣传部编绘,中共阜宁县委宣传部编绘,,中共阜宁县委宣传部编绘,中共阜宁县委宣传部,编绘,,,,,,,,,,,,,,,,,,,盐城专区人民,,1,1960,60,,,,,Ref004: 356,0.12,
凤仙与龙爪,凤仙与龙爪,,王远鸿改编、郑若泉绘图,王远鸿改编、郑若泉绘图,,王远鸿改编,王远鸿,改编,郑若泉绘图,郑若泉,绘图,,,,,,,,,,,,,,,,安徽人民出版社,合肥,,1960,60,100,,,,Ref004: 356,0.08,
红军钢枪队的诞生,红军钢枪队的诞生,,金连城改编、吴雪熊、邵念慈绘,金连城改编、吴雪熊、邵念慈绘,,金连城改编,金连城,改编,吴雪熊,吴雪熊,,邵念慈绘,邵念慈,绘,,,,,,,,,,,,,安徽人民出版社,合肥,,1960,60,50,,,,Ref004: 356,0.13,
草原恋歌,草原恋歌,,张光荣改编、熊明曦绘,张光荣改编、熊明曦绘,,张光荣改编,张光荣,改编,熊明曦绘,熊明曦,绘,,,,,,,,,,,,,,,,安徽人民出版社,合肥,,1960,60,,,,,Ref004: 356,0.1,
除害,除害,,沈明改编、洪达绘,沈明改编、洪达绘,,沈明改编,沈明,改编,洪达绘,洪达,绘,,,,,,,,,,,,,,,,安徽人民出版社,合肥,,1960,60,40,,,"Flagged_Author_Core_(n)=1,2",Ref004: 356,0.11,
在人民的列车上,在人民的列车上,,济南铁路工会宣传部编文、山东艺术专科学校美术专修科画,济南铁路工会宣传部编文、山东艺术专科学校美术专修科画,,济南铁路工会宣传部编文,济南铁路工会宣传部,编文,山东艺术专科学校美术专修科画,山东艺术专科学校美术专修科,画,,,,,,,,,,,,,,,,山东人民出版社,济南,,1960,60,5.1,,,,Ref004: 356,0.11,
侦查,侦查,,安林编文、赵越绘,安林编文、赵越绘,,安林编文,安林,编文,赵越绘,赵越,绘,,,,,,,,,,,,,,,,山东人民出版社,济南,,1960,60,,,,,Ref004: 356,0.19,
郑瑞敬老师傅,郑瑞敬老师傅,,四方机厂职工业余美术创作组编绘,四方机厂职工业余美术创作组编绘,,四方机厂职工业余美术创作组编绘,四方机厂职工业余美术创作组,编绘,,,,,,,,,,,,,,,,,,,山东人民出版社,济南,,1960,60,3.1,,,,Ref004: 357,0.13,
女侦察员 —— 芳萍,女侦察员,—— 芳萍,景樾、丽泉改编、君度、绍昆绘,景樾、丽泉改编、君度、绍昆绘,,景樾,景樾,,丽泉改编,丽泉,改编,君度,君度,,绍昆绘,绍昆,绘,,,,,,,,,,东海文艺,,,1960,60,5,,,Flagged_Author_Core_(n)=2,Ref004: 357,0.2,
一张X光片,一张X光片,,由其瑾改编、萧豫绘,由其瑾改编、萧豫绘,,由其瑾改编,由其瑾,改编,萧豫绘,萧豫,绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,37,,,,Ref004: 357,0.25,
一颗红心向着党,一颗红心向着党,,浙江幻灯制片厂供稿,浙江幻灯制片厂供稿,,浙江幻灯制片厂供稿,浙江幻灯制片厂,供稿,,,,,,,,,,,,,,,,,,,浙江人民出版社,杭州,6,1960,60,,,,,Ref004: 357,0.08,
一把古老的弓箭,一把古老的弓箭,,吕宁改编、康济绘,吕宁改编、康济绘,,吕宁改编,吕宁,改编,康济绘,康济,绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,,,,Flagged_Author_Core_(n)=1,Ref004: 357,0.16,
八号情报员,八号情报员,,心白改编、张剑维绘,心白改编、张剑维绘,,心白改编,心白,改编,张剑维绘,张剑维,绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,50,,,,Ref004: 357,0.19,
八百鞭子,八百鞭子,,由其瑾改编、李锌钰绘,由其瑾改编、李锌钰绘,,由其瑾改编,由其瑾,改编,李锌钰绘,李锌钰,绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,40,,,,Ref004: 357,0.17,
王三和依依,王三和依依,,石燕编文、方瑶民绘,石燕编文、方瑶民绘,,石燕编文,石燕,编文,方瑶民绘,方瑶民,绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,26,,,,Ref004: 357,0.24,
中苏同盟力量大,中苏同盟力量大,,浙江幻灯制片厂画、崔汝先诗,浙江幻灯制片厂画、崔汝先诗,,浙江幻灯制片厂画,浙江幻灯制片厂,画,崔汝先诗,崔汝先,诗,,,,,,,,,,,,,,,,浙江人民出版社,杭州,,1960,60,,,,,Ref004: 357,0.11,
为了61个阶级弟兄,为了61个阶级弟兄,,浙江人民美术出版社编绘,浙江人民美术出版社编绘,,浙江人民美术出版社编绘,浙江人民美术出版社,编绘,,,,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,20,,,,Ref004: 357,0.12,
不能忘记的教训,不能忘记的教训,,吉人编文、王井、姚少崇绘,吉人编文、王井、姚少崇绘,,吉人编文,吉人,编文,王井,王井,,姚少崇绘,姚少崇,绘,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,10,,,Flagged_Author_Core_(n)=1,Ref004: 357,0.09,
木胆与苦莲,木胆与苦莲,,张泉兴编文、金鸣高绘,张泉兴编文、金鸣高绘,,张泉兴编文,张泉兴,编文,金鸣高绘,金鸣高,绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,28,,,,Ref004: 357,0.35,
加干诺娃,加干诺娃,,张莘改编、米国明绘,张莘改编、米国明绘,,张莘改编,张莘,改编,米国明绘,米国明,绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,,,,Flagged_Author_Core_(n)=1,Ref004: 357,0.15,
东海风暴（东海游击总队之一）,东海风暴,（东海游击总队之一）,子苍、沙磊改编、张剑维绘,子苍、沙磊改编、张剑维绘,,子苍,子苍,,沙磊改编,沙磊,改编,张剑维绘,张剑维,绘,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,,,,Flagged_Author_Core_(n)=2,Ref004: 357,0.19,
东山抗日游击队,东山抗日游击队,,吴普改编、姚少崇绘,吴普改编、姚少崇绘,,吴普改编,吴普,改编,姚少崇绘,姚少崇,绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,54,,,,Ref004: 357,0.24,
红云崖,红云崖,,闻文改编、姚峭丽画,闻文改编、姚峭丽画,,闻文改编,闻文,改编,姚峭丽画,姚峭丽,画,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,90,,,Flagged_Author_Core_(n)=1,Ref004: 357,0.18,
红色潜水员,红色潜水员,,萧豫编文、叶公贤绘,萧豫编文、叶公贤绘,,萧豫编文,萧豫,编文,叶公贤绘,叶公贤,绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,,,,,Ref004: 357,0.15,
问仙记,问仙记,,毕愚溪编文、王一菲等绘,毕愚溪编文、王一菲等绘,,毕愚溪编文,毕愚溪,编文,王一菲等绘,王一菲,绘,等绘,等,绘,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,43,,,,Ref004: 357,0.16,
好姑娘,好姑娘,,应玉娥等改编、张品操绘,应玉娥等改编、张品操绘,,应玉娥等改编,应玉娥,改编,等改编,等,改编,张品操绘,张品操,绘,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,9,,,,Ref004: 357,0.07,
苏环打虎,苏环打虎,,方清廉改编、施绍辰绘画,方清廉改编、施绍辰绘画,,方清廉改编,方清廉,改编,施绍辰绘画,施绍辰,绘画,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,,,,,Ref004: 357,0.11,
护鹅盼亲人,护鹅盼亲人,,吴普改编、浙江美术学院附中高四学生集体创作,吴普改编、浙江美术学院附中高四学生集体创作,,吴普改编,吴普,改编,浙江美术学院附中高四学生集体创作,浙江美术学院附中高四学生,集体创作,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,600,,,,,Ref004: 357,0.12,
青春的凯歌,青春的凯歌,,郭信改编、韩松池等绘,郭信改编、韩松池等绘,,郭信改编,郭信,改编,韩松池等绘,韩松池,绘,等绘,等,绘,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,14,,,Flagged_Author_Core_(n)=1,Ref004: 357,0.1,
征服世界最高峰,征服世界最高峰,,浙江美术学院附中高四学生改编、绘画,浙江美术学院附中高四学生改编、绘画,,浙江美术学院附中高四学生改编,浙江美术学院附中高四学生,改编,绘画,,绘画,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,22,,,,Ref004: 357,0.15,
官就是匪,官就是匪,,连环画报社改编、张鹿山绘,连环画报社改编、张鹿山绘,,连环画报社改编,连环画报社,改编,张鹿山绘,张鹿山,绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,40,,,,Ref004: 357,0.13,
英雄的山崖,英雄的山崖,,小凌改编、张品操画,小凌改编、张品操画,,小凌改编,小凌,改编,张品操画,张品操,画,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,95,,,Flagged_Author_Core_(n)=1,Ref004: 357,0.24,
钢铁的火花,钢铁的火花,,肖予等改编、继拙等绘,肖予等改编、继拙等绘,,肖予等改编,肖予,改编,等改编,等,改编,继拙等绘,继拙,绘,等绘,等,绘,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,9.1,,,"Flagged_Author_Core_(n)=1,3",Ref004: 357,0.09,
威震东海（东海游击总队之二）,威震东海,（东海游击总队之二）,沙磊改编、张剑维绘,沙磊改编、张剑维绘,,沙磊改编,沙磊,改编,张剑维绘,张剑维,绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,,,,Flagged_Author_Core_(n)=1,Ref004: 357,0.16,
烈火真金,烈火真金,,浙江人民美术出版社编绘,浙江人民美术出版社编绘,,浙江人民美术出版社编绘,浙江人民美术出版社,编绘,,,,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,50,,,,Ref004: 357,0.12,
埃苏拜耳的枪声,埃苏拜耳的枪声,,郭信改编、张仁康绘,郭信改编、张仁康绘,,郭信改编,郭信,改编,张仁康绘,张仁康,绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,20,,,Flagged_Author_Core_(n)=1,Ref004: 357,0.19,
菊花,菊花,,振环改编、傅伯星绘,振环改编、傅伯星绘,,振环改编,振环,改编,傅伯星绘,傅伯星,绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,28,,,Flagged_Author_Core_(n)=1,Ref004: 357,0.17,
梨庄保卫队,梨庄保卫队,,朱钟优改编、洪月明绘,朱钟优改编、洪月明绘,,朱钟优改编,朱钟优,改编,洪月明绘,洪月明,绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,,,,,Ref004: 357,0.17,
紫姑星,紫姑星,,盛森编文、张鹿山绘,盛森编文、张鹿山绘,,盛森编文,盛森,编文,张鹿山绘,张鹿山,绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,,,,,Ref004: 357,0.25,
漫天风雨走单骑,漫天风雨走单骑,,朱芝改编、孟英声绘,朱芝改编、孟英声绘,,朱芝改编,朱芝,改编,孟英声绘,孟英声,绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,12,,,Flagged_Author_Core_(n)=1,Ref004: 357,0.16,
歌唱胜利、勇猛前进（浙江十年来伟大成就诗画）,歌唱胜利、勇猛前进,（浙江十年来伟大成就诗画）,,,,,,,,,,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,,,,,Ref004: 357,0.22,
燕窝飞出金凤凰,燕窝飞出金凤凰,,张品操、纪乃进编绘,张品操、纪乃进编绘,,张品操,张品操,,纪乃进编绘,纪乃进,编绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,,,,,Ref004: 357,0.15,
激战马骇河,激战马骇河,,张恩天改编、张剑维绘,张恩天改编、张剑维绘,,张恩天改编,张恩天,改编,张剑维绘,张剑维,绘,,,,,,,,,,,,,,,,浙江人民美术出版社,杭州,,1960,60,51,,,,Ref004: 357,0.2,
一个鸡蛋,一个鸡蛋,,倪志英编写、范生福、胡士杰画,倪志英编写、范生福、胡士杰画,,倪志英编写,倪志英,编写,范生福,范生福,,胡士杰画,胡士杰,画,,,,,,,,,,,,,江西人民出版社,南昌,,1960,60,,,,,Ref004: 358,0.11,
三打曹家,三打曹家,,南箴改编、丁世弼画,南箴改编、丁世弼画,,南箴改编,南箴,改编,丁世弼画,丁世弼,画,,,,,,,,,,,,,,,,江西人民出版社,南昌,,1960,60,,,,Flagged_Author_Core_(n)=1,Ref004: 358,0.27,
飞袭仙姑洞（林海雪原上册）,飞袭仙姑洞,（林海雪原上册）,曹丽泉改编、傅志旺画,曹丽泉改编、傅志旺画,,曹丽泉改编,曹丽泉,改编,傅志旺画,傅志旺,画,,,,,,,,,,,,,,,,江西人民出版社,南昌,,1960,60,70,,,,Ref004: 358,0.28,
大虎,大虎,,高鸾改编、余新民画,高鸾改编、余新民画,,高鸾改编,高鸾,改编,余新民画,余新民,画,,,,,,,,,,,,,,,,江西人民出版社,南昌,,1960,60,15,,,,Ref004: 358,0.11,
井冈山人,井冈山人,,赤流编文、傅志旺等画,赤流编文、傅志旺等画,,赤流编文,赤流,编文,傅志旺等画,傅志旺,画,等画,等,画,,,,,,,,,,,,,江西人民出版社,南昌,,1960,60,20,,,,Ref004: 358,0.29,
丹崖白雪,丹崖白雪,,徐立功改编、张景祥画,徐立功改编、张景祥画,,徐立功改编,徐立功,改编,张景祥画,张景祥,画,,,,,,,,,,,,,,,,江西人民出版社,南昌,,1960,60,,,,,Ref004: 358,0.18,
古茜和德茜,古茜和德茜,,曹丽泉改编、树春、金匀画,曹丽泉改编、树春、金匀画,,曹丽泉改编,曹丽泉,改编,树春,树春,,金匀画,金匀,画,,,,,,,,,,,,,江西人民出版社,南昌,,1960,60,20,,,,Ref004: 358,0.14,
红旗不倒,红旗不倒,,何国忠、周津津改编、丁世弼画,何国忠、周津津改编、丁世弼画,,何国忠,何国忠,,周津津改编,周津津,改编,丁世弼画,丁世弼,画,,,,,,,,,,,,,江西人民出版社,南昌,,1960,60,,,,,Ref004: 358,0.17,
多年的愿望,多年的愿望,,苏敦勇改编、朱诚荣画,苏敦勇改编、朱诚荣画,,苏敦勇改编,苏敦勇,改编,朱诚荣画,朱诚荣,画,,,,,,,,,,,,,,,,江西人民出版社,南昌,,1960,60,13,,,,Ref004: 358,0.15,
两代人,两代人,,知希改编、丁世弼画,知希改编、丁世弼画,,知希改编,知希,改编,丁世弼画,丁世弼,画,,,,,,,,,,,,,,,,江西人民出版社,南昌,,1960,60,5.5,,,,Ref004: 358,0.16,
鸡蛋的故事,鸡蛋的故事,,苏敦勇改编、李泉画,苏敦勇改编、李泉画,,苏敦勇改编,苏敦勇,改编,李泉画,李泉,画,,,,,,,,,,,,,,,,江西人民出版社,南昌,,1960,60,,,,Flagged_Author_Core_(n)=2,Ref004: 358,0.16,
拔笋,拔笋,,朱木丽编绘,朱木丽编绘,,朱木丽编绘,朱木丽,编绘,,,,,,,,,,,,,,,,,,,江西人民出版社,南昌,,1960,60,20,,,,Ref004: 358,0.11,
热爱工作,热爱工作,,诸镇南改编、傅志旺画,诸镇南改编、傅志旺画,,诸镇南改编,诸镇南,改编,傅志旺画,傅志旺,画,,,,,,,,,,,,,,,,江西人民出版社,南昌,,1960,60,5,,,,Ref004: 358,0.15,
秧状元,秧状元,,曹丽泉改编、王志英画,曹丽泉改编、王志英画,,曹丽泉改编,曹丽泉,改编,王志英画,王志英,画,,,,,,,,,,,,,,,,江西人民出版社,南昌,,1960,60,30,,,,Ref004: 358,0.18,
夏夜,夏夜,,曹丽泉改编、柳根林画,曹丽泉改编、柳根林画,,曹丽泉改编,曹丽泉,改编,柳根林画,柳根林,画,,,,,,,,,,,,,,,,江西人民出版社,南昌,,1960,60,,,,,Ref004: 358,0.17,
喜盈门,喜盈门,,苏敦勇改编、傅洪声画,苏敦勇改编、傅洪声画,,苏敦勇改编,苏敦勇,改编,傅洪声画,傅洪声,画,,,,,,,,,,,,,,,,江西人民出版社,南昌,,1960,60,20,,,,Ref004: 358,0.12,
养猪能手张莲凤,养猪能手张莲凤,,赣南人民出版社编文、魏嵬绘,赣南人民出版社编文、魏嵬绘,,赣南人民出版社编文,赣南人民出版社,编文,魏嵬绘,魏嵬,绘,,,,,,,,,,,,,,,,赣南人民,,12,1960,60,,,,Flagged_Author_Core_(n)=2,Ref004: 358,0.16,
大破环宇楼,大破环宇楼,,王玉编文、王井绘,王玉编文、王井绘,,王玉编文,王玉,编文,王井绘,王井,绘,,,,,,,,,,,,,,,,福建人民出版社,福州,7,1960,60,,,,,Ref004: 358,0.19,
烟火突围,烟火突围,,王玉编、王井绘,王玉编、王井绘,,王玉编,王玉,编,王井绘,王井,绘,,,,,,,,,,,,,,,,福建人民出版社,福州,7,1960,60,,,,,Ref004: 358,0.18,
鱼雷快艇歼敌记,鱼雷快艇歼敌记,,石灵编、徐辅之绘,石灵编、徐辅之绘,,石灵编,石灵,编,徐辅之绘,徐辅之,绘,,,,,,,,,,,,,,,,福建人民出版社,福州,5,1960,60,,,,,Ref004: 358,0.16,
义侠撩天,义侠撩天,,顾生夫绘,顾生夫绘,,顾生夫绘,顾生夫,绘,,,,,,,,,,,,,,,,,,,福建人民出版社,福州,,1960,60,50,,,,Ref004: 358,0.14,
女炮班,女炮班,,阿枫编文、阿岩绘,阿枫编文、阿岩绘,,阿枫编文,阿枫,编文,阿岩绘,阿岩,绘,,,,,,,,,,,,,,,,福建人民出版社,福州,,1960,60,33,,,"Flagged_Author_Core_(n)=1,2",Ref004: 358,0.17,
巨人胡德安,巨人胡德安,,林雨编文、陈加谷绘,林雨编文、陈加谷绘,,林雨编文,林雨,编文,陈加谷绘,陈加谷,绘,,,,,,,,,,,,,,,,福建人民出版社,福州,,1960,60,50,,,,Ref004: 358,0.19,
无脚英雄,无脚英雄,,邹潇湘编文、张清岩绘,邹潇湘编文、张清岩绘,,邹潇湘编文,邹潇湘,编文,张清岩绘,张清岩,绘,,,,,,,,,,,,,,,,福建人民出版社,福州,,1960,60,12,,,,Ref004: 358,0.16,
民兵炮手,民兵炮手,,朱羽编文、陈云华绘图,朱羽编文、陈云华绘图,,朱羽编文,朱羽,编文,陈云华绘图,陈云华,绘图,,,,,,,,,,,,,,,,福建人民出版社,福州,,1960,60,50,,,,Ref004: 358,0.1,
红蛋,红蛋,,邱允爱、黄清琪绘图,邱允爱、黄清琪绘图,,邱允爱,邱允爱,,黄清琪绘图,黄清琪,绘图,,,,,,,,,,,,,,,,福建人民出版社,福州,,1960,60,,,,,Ref004: 358,0.09,
安业民,安业民,,朱文编文、姚峭丽绘图,朱文编文、姚峭丽绘图,,朱文编文,朱文,编文,姚峭丽绘图,姚峭丽,绘图,,,,,,,,,,,,,,,,福建人民出版社,福州,,1960,60,30,,,Flagged_Author_Core_(n)=1,Ref004: 358,0.19,
